0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,sim_times,num_qubits_info,num_gates_info,num_params_info,circuit_depth_info,num_qubits_after_transpile,date,state_000,state_001,state_010,state_011,state_100,state_101,state_110,state_111
1.0,1.5707964,9.254956e-05,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.254956e-05,2.1006172e-05,0.00018592704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,9.254956e-05,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.254956e-05,2.1006172e-05,0.0107883345,3.0,0.0,7.277078e-05,1.7945089e-05,0.0107883345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.277078e-05,1.7945089e-05,0.018179711,3.0,0.0,0.00014766092,3.1650347e-05,0.018179711,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.277078e-05,1.7945089e-05,0.018179711,3.0,0.0,0.00014766092,3.1650347e-05,0.018179711,3.0,0.0,9.254956e-05,2.1006172e-05,0.0107883345,3.0,0.0,7.277078e-05,1.7945089e-05,0.0107883345,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,9.254956e-05,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.254956e-05,2.1006172e-05,0.00018592704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,9.254956e-05,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,9.254956e-05,2.1006172e-05,0.0151,5.0,0.0,7.277078e-05,1.7945089e-05,0.011,5.0,0.0,0.00014766092,3.1650347e-05,0.0154,0.4400005340576172,3,10,0,7,3,2022-11-27 06:00:00,0.89,0.084,0.008,0.003,0.01,0.001,0.002,0.002
1.0,1.5707964,0.00012332363,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00012332363,2.1006172e-05,0.00018592704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00012332363,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00012332363,2.1006172e-05,0.0107883345,3.0,0.0,7.9092766e-05,1.7945089e-05,0.0107883345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.9092766e-05,1.7945089e-05,0.018179711,3.0,0.0,0.00011405158,3.1650347e-05,0.018179711,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.9092766e-05,1.7945089e-05,0.018179711,3.0,0.0,0.00011405158,3.1650347e-05,0.018179711,3.0,0.0,0.00012332363,2.1006172e-05,0.0107883345,3.0,0.0,7.9092766e-05,1.7945089e-05,0.0107883345,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00012332363,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00012332363,2.1006172e-05,0.00018592704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00012332363,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00012332363,2.1006172e-05,0.0151,5.0,0.0,7.9092766e-05,1.7945089e-05,0.011,5.0,0.0,0.00011405158,3.1650347e-05,0.0154,0.8820106983184814,3,10,0,7,3,2022-11-27 12:00:00,0.905,0.063,0.018,0.001,0.004,0.005,0.0,0.004
1.0,1.5707964,0.0001379907,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0001379907,2.1006172e-05,0.00018592704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.0001379907,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0001379907,2.1006172e-05,0.0107883345,3.0,0.0,9.059383e-05,1.7945089e-05,0.0107883345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.059383e-05,1.7945089e-05,0.018179711,3.0,0.0,0.00010444179,3.1650347e-05,0.018179711,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.059383e-05,1.7945089e-05,0.018179711,3.0,0.0,0.00010444179,3.1650347e-05,0.018179711,3.0,0.0,0.0001379907,2.1006172e-05,0.0107883345,3.0,0.0,9.059383e-05,1.7945089e-05,0.0107883345,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.0001379907,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0001379907,2.1006172e-05,0.00018592704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.0001379907,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0001379907,2.1006172e-05,0.0151,5.0,0.0,9.059383e-05,1.7945089e-05,0.011,5.0,0.0,0.00010444179,3.1650347e-05,0.0154,0.4398229122161865,3,10,0,7,3,2022-11-27 18:00:00,0.899,0.079,0.008,0.004,0.006,0.002,0.0,0.002
1.0,1.5707964,0.00016198072,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00016198072,2.1006172e-05,0.00018592704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00016198072,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00016198072,2.1006172e-05,0.0107883345,3.0,0.0,0.00010268006,1.7945089e-05,0.0107883345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00010268006,1.7945089e-05,0.018179711,3.0,0.0,9.499388e-05,3.1650347e-05,0.018179711,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00010268006,1.7945089e-05,0.018179711,3.0,0.0,9.499388e-05,3.1650347e-05,0.018179711,3.0,0.0,0.00016198072,2.1006172e-05,0.0107883345,3.0,0.0,0.00010268006,1.7945089e-05,0.0107883345,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00016198072,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00016198072,2.1006172e-05,0.00018592704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00016198072,2.1006172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00016198072,2.1006172e-05,0.0151,5.0,0.0,0.00010268006,1.7945089e-05,0.011,5.0,0.0,9.499388e-05,3.1650347e-05,0.0154,0.44161105155944824,3,10,0,7,3,2022-11-28 00:00:00,0.913,0.064,0.005,0.003,0.009,0.001,0.003,0.002
1.0,1.5707964,0.00017770925,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00017770925,2.5168527e-05,0.00025210416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00017770925,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00017770925,2.5168527e-05,0.009269264,3.0,0.0,9.030952e-05,0.000111609115,0.009269264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.030952e-05,0.000111609115,0.011433686,3.0,0.0,0.00012527312,3.5894103e-05,0.011433686,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.030952e-05,0.000111609115,0.011433686,3.0,0.0,0.00012527312,3.5894103e-05,0.011433686,3.0,0.0,0.00017770925,2.5168527e-05,0.009269264,3.0,0.0,9.030952e-05,0.000111609115,0.009269264,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00017770925,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00017770925,2.5168527e-05,0.00025210416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00017770925,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00017770925,2.5168527e-05,0.0159,5.0,0.0,9.030952e-05,0.000111609115,0.0117,5.0,0.0,0.00012527312,3.5894103e-05,0.0159,0.4099996089935303,3,10,0,7,3,2022-11-28 06:00:00,0.951,0.024,0.01,0.002,0.009,0.001,0.002,0.001
1.0,1.5707964,9.7972305e-05,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.7972305e-05,2.5168527e-05,0.00025210416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,9.7972305e-05,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.7972305e-05,2.5168527e-05,0.009269264,3.0,0.0,9.649475e-05,0.000111609115,0.009269264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.649475e-05,0.000111609115,0.011433686,3.0,0.0,9.475529e-05,3.5894103e-05,0.011433686,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.649475e-05,0.000111609115,0.011433686,3.0,0.0,9.475529e-05,3.5894103e-05,0.011433686,3.0,0.0,9.7972305e-05,2.5168527e-05,0.009269264,3.0,0.0,9.649475e-05,0.000111609115,0.009269264,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,9.7972305e-05,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.7972305e-05,2.5168527e-05,0.00025210416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,9.7972305e-05,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,9.7972305e-05,2.5168527e-05,0.0159,5.0,0.0,9.649475e-05,0.000111609115,0.0117,5.0,0.0,9.475529e-05,3.5894103e-05,0.0159,0.8678300380706787,3,10,0,7,3,2022-11-28 12:00:00,0.943,0.034,0.008,0.003,0.007,0.002,0.002,0.001
1.0,1.5707964,0.00013692536,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00013692536,2.5168527e-05,0.00025210416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00013692536,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00013692536,2.5168527e-05,0.009269264,3.0,0.0,8.700509e-05,0.000111609115,0.009269264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.700509e-05,0.000111609115,0.011433686,3.0,0.0,0.000103469625,3.5894103e-05,0.011433686,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.700509e-05,0.000111609115,0.011433686,3.0,0.0,0.000103469625,3.5894103e-05,0.011433686,3.0,0.0,0.00013692536,2.5168527e-05,0.009269264,3.0,0.0,8.700509e-05,0.000111609115,0.009269264,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00013692536,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00013692536,2.5168527e-05,0.00025210416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00013692536,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00013692536,2.5168527e-05,0.0159,5.0,0.0,8.700509e-05,0.000111609115,0.0117,5.0,0.0,0.000103469625,3.5894103e-05,0.0159,0.42551493644714355,3,10,0,7,3,2022-11-28 18:00:00,0.938,0.032,0.007,0.003,0.014,0.002,0.0,0.004
1.0,1.5707964,0.00013263793,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00013263793,2.5168527e-05,0.00025210416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00013263793,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00013263793,2.5168527e-05,0.009269264,3.0,0.0,0.00011540368,0.000111609115,0.009269264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00011540368,0.000111609115,0.011433686,3.0,0.0,0.00011167508,3.5894103e-05,0.011433686,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00011540368,0.000111609115,0.011433686,3.0,0.0,0.00011167508,3.5894103e-05,0.011433686,3.0,0.0,0.00013263793,2.5168527e-05,0.009269264,3.0,0.0,0.00011540368,0.000111609115,0.009269264,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00013263793,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00013263793,2.5168527e-05,0.00025210416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00013263793,2.5168527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00013263793,2.5168527e-05,0.0159,5.0,0.0,0.00011540368,0.000111609115,0.0117,5.0,0.0,0.00011167508,3.5894103e-05,0.0159,0.4542405605316162,3,10,0,7,3,2022-11-29 00:00:00,0.94,0.035,0.009,0.004,0.011,0.0,0.0,0.001
1.0,1.5707964,0.00014203512,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00014203512,2.540945e-05,0.00021994095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00014203512,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00014203512,2.540945e-05,0.007890662,3.0,0.0,0.00010947003,0.0001227406,0.007890662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00010947003,0.0001227406,0.010074767,3.0,0.0,0.0001267729,4.0143255e-05,0.010074767,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00010947003,0.0001227406,0.010074767,3.0,0.0,0.0001267729,4.0143255e-05,0.010074767,3.0,0.0,0.00014203512,2.540945e-05,0.007890662,3.0,0.0,0.00010947003,0.0001227406,0.007890662,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00014203512,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00014203512,2.540945e-05,0.00021994095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00014203512,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00014203512,2.540945e-05,0.0139,5.0,0.0,0.00010947003,0.0001227406,0.0193,5.0,0.0,0.0001267729,4.0143255e-05,0.0157,0.8525135517120361,3,10,0,7,3,2022-11-29 06:00:00,0.95,0.029,0.01,0.003,0.004,0.002,0.001,0.001
1.0,1.5707964,0.0001261715,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0001261715,2.540945e-05,0.00021994095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.0001261715,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0001261715,2.540945e-05,0.007890662,3.0,0.0,9.133433e-05,0.0001227406,0.007890662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.133433e-05,0.0001227406,0.010074767,3.0,0.0,0.00012299756,4.0143255e-05,0.010074767,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.133433e-05,0.0001227406,0.010074767,3.0,0.0,0.00012299756,4.0143255e-05,0.010074767,3.0,0.0,0.0001261715,2.540945e-05,0.007890662,3.0,0.0,9.133433e-05,0.0001227406,0.007890662,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.0001261715,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0001261715,2.540945e-05,0.00021994095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.0001261715,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0001261715,2.540945e-05,0.0139,5.0,0.0,9.133433e-05,0.0001227406,0.0193,5.0,0.0,0.00012299756,4.0143255e-05,0.0157,0.4143962860107422,3,10,0,7,3,2022-11-29 12:00:00,0.942,0.031,0.007,0.006,0.005,0.002,0.003,0.004
1.0,1.5707964,0.000121041085,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.000121041085,2.540945e-05,0.00021994095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.000121041085,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.000121041085,2.540945e-05,0.007890662,3.0,0.0,0.0001104526,0.0001227406,0.007890662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0001104526,0.0001227406,0.010074767,3.0,0.0,7.280265e-05,4.0143255e-05,0.010074767,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0001104526,0.0001227406,0.010074767,3.0,0.0,7.280265e-05,4.0143255e-05,0.010074767,3.0,0.0,0.000121041085,2.540945e-05,0.007890662,3.0,0.0,0.0001104526,0.0001227406,0.007890662,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.000121041085,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.000121041085,2.540945e-05,0.00021994095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.000121041085,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.000121041085,2.540945e-05,0.0139,5.0,0.0,0.0001104526,0.0001227406,0.0193,5.0,0.0,7.280265e-05,4.0143255e-05,0.0157,0.4073023796081543,3,10,0,7,3,2022-11-29 18:00:00,0.934,0.037,0.01,0.003,0.013,0.001,0.001,0.001
1.0,1.5707964,0.00013211317,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00013211317,2.540945e-05,0.00021994095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00013211317,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00013211317,2.540945e-05,0.007890662,3.0,0.0,0.00012368856,0.0001227406,0.007890662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00012368856,0.0001227406,0.010074767,3.0,0.0,0.00010579248,4.0143255e-05,0.010074767,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00012368856,0.0001227406,0.010074767,3.0,0.0,0.00010579248,4.0143255e-05,0.010074767,3.0,0.0,0.00013211317,2.540945e-05,0.007890662,3.0,0.0,0.00012368856,0.0001227406,0.007890662,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00013211317,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00013211317,2.540945e-05,0.00021994095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00013211317,2.540945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00013211317,2.540945e-05,0.0139,5.0,0.0,0.00012368856,0.0001227406,0.0193,5.0,0.0,0.00010579248,4.0143255e-05,0.0157,0.45177197456359863,3,10,0,7,3,2022-11-30 00:00:00,0.947,0.03,0.008,0.002,0.008,0.001,0.003,0.001
1.0,1.5707964,0.0001060578,2.1181993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0001060578,2.1181993e-05,0.0002169665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.0001060578,2.1181993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0001060578,2.1181993e-05,0.0070854425,3.0,0.0,0.0001233635,0.00012746705,0.0070854425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0001233635,0.00012746705,0.007908836,3.0,0.0,7.934091e-05,3.3294004e-05,0.007908836,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0001233635,0.00012746705,0.007908836,3.0,0.0,7.934091e-05,3.3294004e-05,0.007908836,3.0,0.0,0.0001060578,2.1181993e-05,0.0070854425,3.0,0.0,0.0001233635,0.00012746705,0.0070854425,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.0001060578,2.1181993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0001060578,2.1181993e-05,0.0002169665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.0001060578,2.1181993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0001060578,2.1181993e-05,0.0334,5.0,0.0,0.0001233635,0.00012746705,0.0112,5.0,0.0,7.934091e-05,3.3294004e-05,0.0175,0.8771085739135742,3,10,0,7,3,2022-11-30 06:00:00,0.937,0.036,0.008,0.002,0.011,0.002,0.002,0.002
1.0,1.5707964,0.000119009215,2.1181993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.000119009215,2.1181993e-05,0.0002169665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.000119009215,2.1181993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.000119009215,2.1181993e-05,0.0070854425,3.0,0.0,0.00010788004,0.00012746705,0.0070854425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00010788004,0.00012746705,0.007908836,3.0,0.0,0.00013716803,3.3294004e-05,0.007908836,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00010788004,0.00012746705,0.007908836,3.0,0.0,0.00013716803,3.3294004e-05,0.007908836,3.0,0.0,0.000119009215,2.1181993e-05,0.0070854425,3.0,0.0,0.00010788004,0.00012746705,0.0070854425,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.000119009215,2.1181993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.000119009215,2.1181993e-05,0.0002169665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.000119009215,2.1181993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.000119009215,2.1181993e-05,0.0334,5.0,0.0,0.00010788004,0.00012746705,0.0112,5.0,0.0,0.00013716803,3.3294004e-05,0.0175,0.4335050582885742,3,10,0,7,3,2022-11-30 12:00:00,0.932,0.034,0.013,0.005,0.01,0.001,0.002,0.003
